"Participant_Public_ID","Participant_Private_ID","Mode","Condition","target_sex","First_Image","Second_Image","Identity","Identity_answer","Correct_Identity","Occupation","Social_Status","Reaction_time"
110475228,8995910,"test","FDK","female","IFD_F-027-N.png","IFD_F-027-N.png","Same","Same","yes","נהגת מונית","LOW",450.002999999997
110475228,8995910,"test","FDK","female","IFD_F-095-N.png","IFD_F-095-N.png","Same","Same","yes","פועלת בניין","LOW",349.86000000001513
110475228,8995910,"test","FDK","female","IFD_F-080-N.png","IFD_F-080-N.png","Same","Same","yes","פיזיקאית","HIGH",416.6579999999958
110475228,8995910,"test","FDK","female","IFD_F-083-N.png","IFD_F-083-N.png","Same","Same","yes","רופאת שיניים","HIGH",349.9980000000214
110475228,8995910,"test","FDK","female","IFD_F-073-N.png","IFD_F-115-N.png","Diff","Same","no","פסיכולוגית","HIGH",466.68600000001607
110475228,8995910,"test","FDK","female","IFD_F-011-N.png","IFD_F-011-N.png","Same","Same","yes","נהגת משאית","LOW",399.9919999999984
110475228,8995910,"test","FDK","female","IFD_F-131-N.png","IFD_F-131-N.png","Same","Same","yes","סמנכלית כספים","HIGH",483.2850000000035
110475228,8995910,"test","FDK","female","IFD_F-059-N.png","IFD_F-059-N.png","Same","Same","yes","מדענית נתונים","HIGH",349.8519999999844
110475228,8995910,"test","FDK","female","IFD_F-072-N.png","IFD_F-058-N.png","Diff","Diff","yes","קצבית","LOW",566.7889999999898
110475228,8995910,"test","FDK","female","IFD_F-040-N.png","IFD_F-063-N.png","Diff","Diff","yes","פחחית","LOW",533.2279999999737
110475228,8995910,"test","FDK","female","IFD_F-007-N.png","IFD_F-007-N.png","Same","Same","yes","קופאית","LOW",616.5390000000189
110475228,8995910,"test","FDK","female","IFD_F-065-N.png","IFD_F-065-N.png","Same","Same","yes","מדענית","HIGH",416.61999999999534
110475228,8995910,"test","FDK","female","IFD_F-022-N.png","IFD_F-006-N.png","Diff","Diff","yes","עובדת מפעל","LOW",466.5530000000144
110475228,8995910,"test","FDK","female","IFD_F-099-N.png","IFD_F-060-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",433.4530000000086
110475228,8995910,"test","FDK","female","IFD_F-023-N.png","IFD_F-098-N.png","Diff","Diff","yes","רופאה","HIGH",649.9120000000112
110475228,8995910,"test","FDK","female","IFD_F-048-N.png","IFD_F-048-N.png","Same","Same","yes","אדריכלית","HIGH",383.2619999999879
110475228,8995910,"test","FDK","female","IFD_F-106-N.png","IFD_F-106-N.png","Same","Same","yes","עורכת דין","HIGH",416.609999999986
110475228,8995910,"test","FDK","female","IFD_F-026-N.png","IFD_F-064-N.png","Diff","Diff","yes","פיזיקאית","HIGH",716.6460000000079
110475228,8995910,"test","FDK","female","IFD_F-077-N.png","IFD_F-077-N.png","Same","Same","yes","רופאת שיניים","HIGH",416.7250000000349
110475228,8995910,"test","FDK","female","IFD_F-082-N.png","IFD_F-096-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",533.1719999999623
110475228,8995910,"test","FDK","female","IFD_F-081-N.png","IFD_F-070-N.png","Diff","Diff","yes","רוכלת","LOW",483.2390000000014
110475228,8995910,"test","FDK","female","IFD_F-054-N.png","IFD_F-054-N.png","Same","Same","yes","מנקה","LOW",533.3209999999963
110475228,8995910,"test","FDK","female","IFD_F-088-N.png","IFD_F-053-N.png","Diff","Diff","yes","עובדת אשפה","LOW",466.6180000000168
110475228,8995910,"test","FDK","female","IFD_F-019-N.png","IFD_F-019-N.png","Same","Same","yes","סמנכלית כספים","HIGH",583.2270000000135
110475228,8995910,"test","FDK","female","IFD_F-079-N.png","IFD_F-102-N.png","Diff","Diff","yes","נהגת מונית","LOW",566.6389999999665
110475228,8995910,"test","FDK","female","IFD_F-112-N.png","IFD_F-055-N.png","Diff","Diff","yes","פועלת בניין","LOW",399.92600000003586
110475228,8995910,"test","FDK","female","IFD_F-016-N.png","IFD_F-034-N.png","Diff","Diff","yes","נהגת משאית","LOW",433.31200000003446
110475228,8995910,"test","FDK","female","IFD_F-024-N.png","IFD_F-024-N.png","Same","Same","yes","מדענית נתונים","HIGH",450.05000000004657
110475228,8995910,"test","FDK","female","IFD_F-090-N.png","IFD_F-090-N.png","Same","Same","yes","קצבית","LOW",433.36000000004424
110475228,8995910,"test","FDK","female","IFD_F-056-N.png","IFD_F-103-N.png","Diff","Diff","yes","פחחית","LOW",533.3699999999953
110475228,8995910,"test","FDK","female","IFD_F-030-N.png","IFD_F-030-N.png","Same","Same","yes","מדענית","HIGH",399.9670000000042
110475228,8995910,"test","FDK","female","IFD_F-057-N.png","IFD_F-057-N.png","Same","Same","yes","קופאית","LOW",383.1730000000098
110475228,8995910,"test","FDK","female","IFD_F-010-N.png","IFD_F-012-N.png","Diff","Diff","yes","עובדת מפעל","LOW",449.804999999993
110475228,8995910,"test","FDK","female","IFD_F-110-N.png","IFD_F-116-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",516.5310000000172
110475228,8995910,"test","FDK","female","IFD_F-104-N.png","IFD_F-104-N.png","Same","Same","yes","רופאה","HIGH",350.280999999959
110475228,8995910,"test","FDK","female","IFD_F-078-N.png","IFD_F-004-N.png","Diff","Diff","yes","רוכלת","LOW",483.40200000000186
110475073,8995916,"test","MDK","male","CFD_M-212-N.png","CFD_M-206-N.png","Diff","Diff","yes","מנקה","LOW",583.3099999999977
110475073,8995916,"test","MDK","male","CFD_M-250-N.png","CFD_M-236-N.png","Diff","Same","no","אדריכל","HIGH",449.9820000000036
110475073,8995916,"test","MDK","male","IFD_M-035-N.png","IFD_M-075-N.png","Diff","Diff","yes","עורך דין","HIGH",449.9820000000036
110475073,8995916,"test","MDK","male","CFD_M-221-N.png","CFD_M-232-N.png","Diff","Diff","yes","עובד אשפה","LOW",599.9759999999951
110475073,8995916,"test","MDK","male","CFD_M-246-N.png","IFD_M-049-N.png","Diff","Diff","yes","נהג מונית","LOW",349.9859999999753
110475073,8995916,"test","MDK","male","CFD_M-253-N.png","CFD_M-253-N.png","Same","Diff","no","פועל בניין","LOW",483.31400000001304
110475073,8995916,"test","MDK","male","CFD_M-237-N.png","CFD_M-237-N.png","Same","Same","yes","נהג משאית","LOW",633.30799999999
110475073,8995916,"test","MDK","male","CFD_M-234-N.png","IFD_M-067-N.png","Diff","Diff","yes","קצב","LOW",733.3040000000037
110475073,8995916,"test","MDK","male","IFD_M-020-N.png","IFD_M-020-N.png","Same","Same","yes","פיזיקאי","HIGH",633.30799999999
110475073,8995916,"test","MDK","male","IFD_M-028-N.png","IFD_M-028-N.png","Same","Same","yes","רופא שיניים","HIGH",616.6419999999925
110475073,8995916,"test","MDK","male","IFD_M-066-N.png","CFD_M-223-N.png","Diff","Diff","yes","פסיכולוג","HIGH",666.6399999999849
110475073,8995916,"test","MDK","male","IFD_M-045-N.png","IFD_M-045-N.png","Same","Same","yes","סמנכל כספים","HIGH",566.6440000000002
110475073,8995916,"test","MDK","male","CFD_M-227-N.png","CFD_M-222-N.png","Diff","Diff","yes","פחח","LOW",616.6420000000217
110475073,8995916,"test","MDK","male","IFD_M-105-N.png","IFD_M-032-N.png","Diff","Diff","yes","מדען נתונים","HIGH",683.3060000000114
110475073,8995916,"test","MDK","male","CFD_M-202-N.png","CFD_M-202-N.png","Same","Same","yes","קופאי","LOW",599.9759999999951
110475073,8995916,"test","MDK","male","IFD_M-033-N.png","IFD_M-033-N.png","Same","Same","yes","עובד מפעל","LOW",633.3080000000191
110475073,8995916,"test","MDK","male","CFD_M-218-N.png","CFD_M-218-N.png","Same","Same","yes","מדען","HIGH",849.9659999999858
110475073,8995916,"test","MDK","male","IFD_M-108-N.png","IFD_M-108-N.png","Same","Same","yes","רוכל","LOW",633.3080000000191
110475073,8995916,"test","MDK","male","IFD_M-107-N.png","IFD_M-107-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",583.3100000000559
110475073,8995916,"test","MDK","male","CFD_M-238-N.png","IFD_M-062-N.png","Diff","Diff","yes","רופא","HIGH",616.6419999999925
110475073,8995916,"test","MDK","male","CFD_M-224-N.png","CFD_M-224-N.png","Same","Same","yes","מנקה","LOW",549.9780000000028
110475073,8995916,"test","MDK","male","CFD_M-214-N.png","IFD_M-069-N.png","Diff","Diff","yes","עובד אשפה","LOW",683.3059999999823
110475073,8995916,"test","MDK","male","CFD_M-252-N.png","CFD_M-242-N.png","Diff","Diff","yes","נהג מונית","LOW",616.6419999999925
110475073,8995916,"test","MDK","male","IFD_M-044-N.png","IFD_M-044-N.png","Same","Same","yes","פועל בניין","LOW",666.640000000014
110475073,8995916,"test","MDK","male","CFD_M-225-N.png","CFD_M-225-N.png","Same","Same","yes","אדריכל","HIGH",749.9699999999721
110475073,8995916,"test","MDK","male","CFD_M-248-N.png","CFD_M-235-N.png","Diff","Diff","yes","עורך דין","HIGH",683.3059999999823
110475073,8995916,"test","MDK","male","IFD_M-097-N.png","IFD_M-097-N.png","Same","Same","yes","נהג משאית","LOW",583.3099999999977
110475073,8995916,"test","MDK","male","CFD_M-213-N.png","CFD_M-204-N.png","Diff","Diff","yes","פיזיקאי","HIGH",499.9799999999814
110475073,8995916,"test","MDK","male","IFD_F-022-N.png","IFD_F-109-N.png","Diff","Diff","yes","חשמלאית","LOW",733.3040000000001
110475073,8995916,"test","MDK","male","IFD_F-081-N.png","IFD_F-081-N.png","Same","Same","yes","מפתחת תוכנה","LOW",783.3019999999997
110475073,8995916,"test","MDK","male","IFD_F-023-N.png","IFD_F-082-N.png","Diff","Diff","yes","מלצרית","LOW",716.637999999999
110475073,8995916,"test","MDK","male","IFD_F-016-N.png","IFD_F-131-N.png","Diff","Same","no","מהנדסת חשמל","LOW",633.3080000000045
110475073,8995916,"test","MDK","male","IFD_F-093-N.png","IFD_F-093-N.png","Same","Same","yes","טבחית","LOW",883.2979999999952
110475073,8995916,"test","MDK","male","IFD_F-109-N.png","IFD_F-109-N.png","Same","Same","yes","מנקה","LOW",616.6419999999998
110475073,8995916,"test","MDK","male","IFD_F-083-N.png","IFD_F-125-N.png","Diff","Diff","yes","אדריכלית","HIGH",599.9759999999951
110475073,8995916,"test","MDK","male","IFD_F-088-N.png","IFD_F-088-N.png","Same","Diff","no","נהגת מונית","LOW",816.6339999999909
110475073,8995916,"test","MDK","male","IFD_F-059-N.png","IFD_F-040-N.png","Diff","Diff","yes","עורכת דין","HIGH",616.6419999999925
110475073,8995916,"test","MDK","male","IFD_F-102-N.png","IFD_F-102-N.png","Same","Same","yes","פועלת בניין","LOW",399.98399999999674
110475298,8995955,"test","MKD","male","CFD_M-237-N.png","CFD_M-237-N.png","Same","Same","yes","מנקה","LOW",616.6350000000093
110475298,8995955,"test","MKD","male","CFD_M-239-N.png","IFD_M-044-N.png","Diff","Diff","yes","עובד אשפה","LOW",799.9449999999924
110475298,8995955,"test","MKD","male","IFD_M-046-N.png","CFD_M-218-N.png","Diff","Same","no","עורך דין","HIGH",516.6179999999877
110475298,8995955,"test","MKD","male","IFD_M-086-N.png","IFD_M-100-N.png","Diff","Diff","yes","נהג מונית","LOW",799.9340000000084
110475298,8995955,"test","MKD","male","IFD_M-097-N.png","IFD_M-097-N.png","Same","Same","yes","פועל בניין","LOW",749.9539999999979
110475298,8995955,"test","MKD","male","IFD_M-015-N.png","IFD_M-015-N.png","Same","Same","yes","פיזיקאי","HIGH",516.6359999999986
110475298,8995955,"test","MKD","male","CFD_M-242-N.png","CFD_M-247-N.png","Diff","Diff","yes","רופא שיניים","HIGH",683.292999999976
110475298,8995955,"test","MKD","male","IFD_M-017-N.png","CFD_M-253-N.png","Diff","Diff","yes","נהג משאית","LOW",633.3110000000161
110475298,8995955,"test","MKD","male","CFD_M-201-N.png","IFD_M-117-N.png","Diff","Diff","yes","קצב","LOW",566.6480000000156
110475298,8995955,"test","MKD","male","IFD_M-035-N.png","CFD_M-250-N.png","Diff","Diff","yes","פסיכולוג","HIGH",766.6269999999786
110475298,8995955,"test","MKD","male","CFD_M-238-N.png","CFD_M-238-N.png","Same","Same","yes","פחח","LOW",799.9759999999951
110475298,8995955,"test","MKD","male","IFD_M-049-N.png","IFD_M-049-N.png","Same","Same","yes","סמנכל כספים","HIGH",583.2909999999974
110475298,8995955,"test","MKD","male","IFD_M-084-N.png","IFD_M-084-N.png","Same","Same","yes","מדען נתונים","HIGH",466.58299999998417
110475298,8995955,"test","MKD","male","CFD_M-230-N.png","CFD_M-230-N.png","Same","Same","yes","קופאי","LOW",733.3340000000026
110475298,8995955,"test","MKD","male","IFD_M-113-N.png","CFD_M-204-N.png","Diff","Diff","yes","עובד מפעל","LOW",666.625
110475298,8995955,"test","MKD","male","IFD_M-069-N.png","CFD_M-229-N.png","Diff","Diff","yes","מדען","HIGH",633.3070000000007
110475298,8995955,"test","MKD","male","IFD_M-075-N.png","IFD_M-075-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",683.3269999999902
110475298,8995955,"test","MKD","male","CFD_M-236-N.png","CFD_M-236-N.png","Same","Same","yes","רופא","HIGH",583.2999999999884
110475298,8995955,"test","MKD","male","IFD_M-042-N.png","IFD_M-114-N.png","Diff","Diff","yes","מנקה","LOW",649.9739999999874
110475298,8995955,"test","MKD","male","IFD_M-107-N.png","CFD_M-220-N.png","Diff","Diff","yes","עובד אשפה","LOW",633.3230000000331
110475298,8995955,"test","MKD","male","IFD_M-067-N.png","IFD_M-067-N.png","Same","Same","yes","נהג מונית","LOW",683.3269999999902
110475298,8995955,"test","MKD","male","IFD_M-087-N.png","CFD_M-224-N.png","Diff","Diff","yes","אדריכל","HIGH",650.00900000002
110475298,8995955,"test","MKD","male","IFD_M-018-N.png","IFD_M-039-N.png","Diff","Diff","yes","עורך דין","HIGH",583.283000000054
110475298,8995955,"test","MKD","male","IFD_M-032-N.png","IFD_M-032-N.png","Same","Same","yes","פועל בניין","LOW",733.2880000000005
110475298,8995955,"test","MKD","male","CFD_M-246-N.png","IFD_M-033-N.png","Diff","Diff","yes","נהג משאית","LOW",533.3649999999907
110475298,8995955,"test","MKD","male","IFD_M-020-N.png","IFD_M-020-N.png","Same","Same","yes","קצב","LOW",583.3009999999776
110475298,8995955,"test","MKD","male","CFD_M-210-N.png","CFD_M-210-N.png","Same","Same","yes","פחח","LOW",566.6540000000386
110475298,8995955,"test","MKD","male","CFD_M-222-N.png","CFD_M-222-N.png","Same","Same","yes","קופאי","LOW",566.6510000000126
110475298,8995955,"test","MKD","male","CFD_M-248-N.png","CFD_M-248-N.png","Same","Same","yes","עובד מפעל","LOW",649.9919999999693
110475298,8995955,"test","MKD","male","CFD_M-227-N.png","CFD_M-223-N.png","Diff","Diff","yes","פיזיקאי","HIGH",549.945000000007
110475298,8995955,"test","MKD","male","CFD_M-213-N.png","CFD_M-232-N.png","Diff","Diff","yes","רופא שיניים","HIGH",683.289999999979
110475298,8995955,"test","MKD","male","IFD_M-108-N.png","IFD_M-108-N.png","Same","Same","yes","פסיכולוג","HIGH",666.6720000000205
110475298,8995955,"test","MKD","male","IFD_M-036-N.png","CFD_M-200-N.png","Diff","Diff","yes","סמנכל כספים","HIGH",533.2819999999483
110475298,8995955,"test","MKD","male","CFD_M-231-N.png","CFD_M-211-N.png","Diff","Diff","yes","מדען נתונים","HIGH",566.6419999999925
110475298,8995955,"test","MKD","male","CFD_M-212-N.png","CFD_M-212-N.png","Same","Same","yes","רוכל","LOW",533.2660000000033
110475298,8995955,"test","MKD","male","IFD_M-066-N.png","IFD_M-066-N.png","Same","Same","yes","מדען","HIGH",533.3530000000028
110475298,8995955,"test","MKD","male","CFD_M-214-N.png","CFD_M-216-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",599.939000000013
110475298,8995955,"test","MKD","male","IFD_M-028-N.png","IFD_M-045-N.png","Diff","Diff","yes","רופא","HIGH",566.6520000000019
110475268,8995990,"test","FDK","female","IFD_F-106-N.png","IFD_F-106-N.png","Same","Diff","no","מנקה","LOW",383.6399999999994
110475268,8995990,"test","FDK","female","IFD_F-010-N.png","IFD_F-012-N.png","Diff","Diff","yes","אדריכלית","HIGH",517.0800000000017
110475268,8995990,"test","FDK","female","IFD_F-098-N.png","IFD_F-057-N.png","Diff","Diff","yes","עובדת אשפה","LOW",433.679999999993
110475268,8995990,"test","FDK","female","IFD_F-016-N.png","IFD_F-009-N.png","Diff","Diff","yes","נהגת מונית","LOW",500.3999999999942
110475268,8995990,"test","FDK","female","IFD_F-027-N.png","IFD_F-077-N.png","Diff","Diff","yes","עורכת דין","HIGH",517.0799999999872
110475268,8995990,"test","FDK","female","IFD_F-131-N.png","IFD_F-082-N.png","Diff","Diff","yes","פועלת בניין","LOW",483.7000000000117
110475268,8995990,"test","FDK","female","IFD_F-104-N.png","IFD_F-095-N.png","Diff","Diff","yes","פיזיקאית","HIGH",500.4200000000128
110475268,8995990,"test","FDK","female","IFD_F-102-N.png","IFD_F-102-N.png","Same","Diff","no","רופאת שיניים","HIGH",600.5
110475268,8995990,"test","FDK","female","IFD_F-024-N.png","IFD_F-094-N.png","Diff","Diff","yes","נהגת משאית","LOW",400.320000000007
110475268,8995990,"test","FDK","female","IFD_F-078-N.png","IFD_F-078-N.png","Same","Same","yes","קצבית","LOW",316.9199999999837
110475268,8995990,"test","FDK","female","IFD_F-052-N.png","IFD_F-006-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",533.7600000000093
110475268,8995990,"test","FDK","female","IFD_F-030-N.png","IFD_F-030-N.png","Same","Diff","no","סמנכלית כספים","HIGH",483.7200000000011
110475268,8995990,"test","FDK","female","IFD_F-071-N.png","IFD_F-071-N.png","Same","Same","yes","מדענית נתונים","HIGH",483.7200000000011
110475268,8995990,"test","FDK","female","IFD_F-037-N.png","IFD_F-005-N.png","Diff","Diff","yes","פחחית","LOW",517.0800000000163
110475268,8995990,"test","FDK","female","IFD_F-103-N.png","IFD_F-072-N.png","Diff","Diff","yes","קופאית","LOW",517.1000000000058
110475268,8995990,"test","FDK","female","IFD_F-053-N.png","IFD_F-079-N.png","Diff","Diff","yes","מדענית","HIGH",467.0599999999977
110475268,8995990,"test","FDK","female","IFD_F-026-N.png","IFD_F-026-N.png","Same","Diff","no","עובדת מפעל","LOW",433.6800000000221
110475268,8995990,"test","FDK","female","IFD_F-011-N.png","IFD_F-011-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",400.2999999999883
110475268,8995990,"test","FDK","female","IFD_F-040-N.png","IFD_F-068-N.png","Diff","Diff","yes","רופאה","HIGH",567.1000000000058
110475268,8995990,"test","FDK","female","IFD_F-050-N.png","IFD_F-050-N.png","Same","Same","yes","רוכלת","LOW",383.640000000014
110475268,8995990,"test","FDK","female","IFD_F-110-N.png","IFD_F-110-N.png","Same","Same","yes","אדריכלית","HIGH",450.3399999999674
110475268,8995990,"test","FDK","female","IFD_F-063-N.png","IFD_F-063-N.png","Same","Same","yes","עורכת דין","HIGH",383.640000000014
110475268,8995990,"test","FDK","female","IFD_F-083-N.png","IFD_F-083-N.png","Same","Same","yes","פיזיקאית","HIGH",383.640000000014
110475268,8995990,"test","FDK","female","IFD_F-125-N.png","IFD_F-125-N.png","Same","Same","yes","מנקה","LOW",350.27999999996973
110475268,8995990,"test","FDK","female","IFD_F-058-N.png","IFD_F-058-N.png","Same","Same","yes","רופאת שיניים","HIGH",366.96000000002095
110475268,8995990,"test","FDK","female","IFD_F-054-N.png","IFD_F-073-N.png","Diff","Diff","yes","עובדת אשפה","LOW",567.140000000014
110475268,8995990,"test","FDK","female","IFD_F-074-N.png","IFD_F-109-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",533.7800000000279
110475268,8995990,"test","FDK","female","IFD_F-076-N.png","IFD_F-076-N.png","Same","Same","yes","נהגת מונית","LOW",400.3400000000256
110475268,8995990,"test","FDK","female","IFD_F-088-N.png","IFD_F-088-N.png","Same","Same","yes","סמנכלית כספים","HIGH",366.95999999996275
110475268,8995990,"test","FDK","female","IFD_F-060-N.png","IFD_F-019-N.png","Diff","Diff","yes","פועלת בניין","LOW",517.1000000000349
110475268,8995990,"test","FDK","female","IFD_F-064-N.png","IFD_F-064-N.png","Same","Same","yes","מדענית נתונים","HIGH",350.28000000002794
110475268,8995990,"test","FDK","female","IFD_F-022-N.png","IFD_F-081-N.png","Diff","Diff","yes","נהגת משאית","LOW",583.8199999999488
110475268,8995990,"test","FDK","female","IFD_F-096-N.png","IFD_F-055-N.png","Diff","Diff","yes","מדענית","HIGH",450.359999999986
110475268,8995990,"test","FDK","female","IFD_F-112-N.png","IFD_F-112-N.png","Same","Same","yes","קצבית","LOW",366.95999999996275
110475268,8995990,"test","FDK","female","IFD_F-116-N.png","IFD_F-116-N.png","Same","Same","yes","פחחית","LOW",500.38000000000466
110475268,8995990,"test","FDK","female","IFD_F-092-N.png","IFD_F-048-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",450.359999999986
110475268,8995990,"test","FDK","female","IFD_F-115-N.png","IFD_F-115-N.png","Same","Same","yes","קופאית","LOW",533.7399999999907
110475268,8995990,"test","FDK","female","IFD_F-038-N.png","IFD_F-059-N.png","Diff","Diff","yes","עובדת מפעל","LOW",583.7799999999697
110475268,8995990,"test","FDK","female","IFD_F-029-N.png","IFD_F-065-N.png","Diff","Diff","yes","רוכלת","LOW",483.71999999997206
110475268,8995990,"test","FDK","female","IFD_F-093-N.png","IFD_F-093-N.png","Same","Same","yes","רופאה","HIGH",400.3199999999488
110474530,8996202,"test","FDK","female","IFD_F-030-N.png","IFD_F-112-N.png","Diff","Diff","yes","מנקה","LOW",783.301999999996
110474530,8996202,"test","FDK","female","IFD_F-098-N.png","IFD_F-098-N.png","Same","Same","yes","עורכת דין","HIGH",766.6359999999986
110474530,8996202,"test","FDK","female","IFD_F-056-N.png","IFD_F-056-N.png","Same","Same","yes","נהגת מונית","LOW",633.3080000000191
110474530,8996202,"test","FDK","female","IFD_F-059-N.png","IFD_F-081-N.png","Diff","Diff","yes","נהגת משאית","LOW",616.6419999999925
110474530,8996202,"test","FDK","female","IFD_F-006-N.png","IFD_F-006-N.png","Same","Same","yes","קצבית","LOW",549.9780000000028
110474530,8996202,"test","FDK","female","IFD_F-079-N.png","IFD_F-050-N.png","Diff","Diff","yes","פחחית","LOW",549.9780000000028
110474530,8996202,"test","FDK","female","IFD_F-010-N.png","IFD_F-010-N.png","Same","Same","yes","פיזיקאית","HIGH",699.9719999999797
110474530,8996202,"test","FDK","female","IFD_F-093-N.png","IFD_F-073-N.png","Diff","Diff","yes","קופאית","LOW",583.3099999999977
110474530,8996202,"test","FDK","female","IFD_F-063-N.png","IFD_F-080-N.png","Diff","Diff","yes","עובדת מפעל","LOW",566.6440000000002
110474530,8996202,"test","FDK","female","IFD_F-065-N.png","IFD_F-065-N.png","Same","Same","yes","רופאת שיניים","HIGH",599.9760000000242
110474530,8996202,"test","FDK","female","IFD_F-103-N.png","IFD_F-027-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",566.6440000000002
110474530,8996202,"test","FDK","female","IFD_F-071-N.png","IFD_F-071-N.png","Same","Same","yes","רוכלת","LOW",549.9780000000028
110474530,8996202,"test","FDK","female","IFD_F-009-N.png","IFD_F-023-N.png","Diff","Diff","yes","סמנכלית כספים","HIGH",599.9759999999951
110474530,8996202,"test","FDK","female","IFD_F-074-N.png","IFD_F-074-N.png","Same","Same","yes","מנקה","LOW",583.3099999999977
110474530,8996202,"test","FDK","female","IFD_F-095-N.png","IFD_F-095-N.png","Same","Same","yes","מדענית נתונים","HIGH",466.6480000000156
110474530,8996202,"test","FDK","female","IFD_F-007-N.png","IFD_F-007-N.png","Same","Diff","no","מדענית","HIGH",483.31400000001304
110474530,8996202,"test","FDK","female","IFD_F-016-N.png","IFD_F-026-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",549.9780000000028
110474530,8996202,"test","FDK","female","IFD_F-024-N.png","IFD_F-083-N.png","Diff","Diff","yes","רופאה","HIGH",633.3080000000191
110474530,8996202,"test","FDK","female","IFD_F-052-N.png","IFD_F-037-N.png","Diff","Diff","yes","אדריכלית","HIGH",616.6419999999925
110474530,8996202,"test","FDK","female","IFD_F-088-N.png","IFD_F-082-N.png","Diff","Diff","yes","נהגת מונית","LOW",583.3099999999977
110474530,8996202,"test","FDK","female","IFD_F-094-N.png","IFD_F-078-N.png","Diff","Diff","yes","עורכת דין","HIGH",549.9780000000028
110474530,8996202,"test","FDK","female","IFD_F-096-N.png","IFD_F-068-N.png","Diff","Diff","yes","פועלת בניין","LOW",666.640000000014
110474530,8996202,"test","FDK","female","IFD_F-012-N.png","IFD_F-115-N.png","Diff","Diff","yes","נהגת משאית","LOW",499.9799999999814
110474530,8996202,"test","FDK","female","IFD_F-090-N.png","IFD_F-054-N.png","Diff","Diff","yes","פיזיקאית","HIGH",449.9819999999599
110474530,8996202,"test","FDK","female","IFD_F-034-N.png","IFD_F-040-N.png","Diff","Diff","yes","רופאת שיניים","HIGH",549.9780000000028
110474530,8996202,"test","FDK","female","IFD_F-102-N.png","IFD_F-102-N.png","Same","Same","yes","קצבית","LOW",499.9799999999814
110474530,8996202,"test","FDK","female","IFD_F-029-N.png","IFD_F-029-N.png","Same","Same","yes","פסיכולוגית","HIGH",466.6479999999865
110474530,8996202,"test","FDK","female","IFD_F-070-N.png","IFD_F-116-N.png","Diff","Diff","yes","פחחית","LOW",416.6499999999651
110474530,8996202,"test","FDK","female","IFD_F-109-N.png","IFD_F-125-N.png","Diff","Diff","yes","סמנכלית כספים","HIGH",566.6439999999711
110474530,8996202,"test","FDK","female","IFD_F-072-N.png","IFD_F-072-N.png","Same","Same","yes","קופאית","LOW",466.6479999999865
110474530,8996202,"test","FDK","female","IFD_F-131-N.png","IFD_F-131-N.png","Same","Same","yes","עובדת מפעל","LOW",449.9819999999599
110474530,8996202,"test","FDK","female","IFD_F-053-N.png","IFD_F-053-N.png","Same","Same","yes","רוכלת","LOW",549.9780000000028
110474530,8996202,"test","FDK","female","IFD_F-005-N.png","IFD_F-005-N.png","Same","Same","yes","מדענית נתונים","HIGH",449.98200000001816
110474530,8996202,"test","FDK","female","IFD_F-076-N.png","IFD_F-076-N.png","Same","Same","yes","מדענית","HIGH",466.6479999999865
110474530,8996202,"test","FDK","female","IFD_F-004-N.png","IFD_F-004-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",483.3139999999548
110474530,8996202,"test","FDK","female","IFD_F-092-N.png","IFD_F-092-N.png","Same","Same","yes","רופאה","HIGH",483.31400000001304
110474977,8996336,"test","FKD","female","IFD_F-073-N.png","IFD_F-073-N.png","Same","Same","yes","מנקה","LOW",482.971000000005
110474977,8996336,"test","FKD","female","IFD_F-040-N.png","IFD_F-096-N.png","Diff","Diff","yes","עובדת אשפה","LOW",467.19300000001385
110474977,8996336,"test","FKD","female","IFD_F-007-N.png","IFD_F-076-N.png","Diff","Diff","yes","אדריכלית","HIGH",499.7609999999986
110474977,8996336,"test","FKD","female","IFD_F-082-N.png","IFD_F-058-N.png","Diff","Same","no","נהגת מונית","LOW",483.140000000014
110474977,8996336,"test","FKD","female","IFD_F-110-N.png","IFD_F-110-N.png","Same","Same","yes","פועלת בניין","LOW",500.3719999999885
110474977,8996336,"test","FKD","female","IFD_F-064-N.png","IFD_F-027-N.png","Diff","Diff","yes","עורכת דין","HIGH",500.3270000000048
110474977,8996336,"test","FKD","female","IFD_F-004-N.png","IFD_F-055-N.png","Diff","Diff","yes","נהגת משאית","LOW",416.2149999999965
110474977,8996336,"test","FKD","female","IFD_F-081-N.png","IFD_F-088-N.png","Diff","Diff","yes","קצבית","LOW",582.9340000000084
110474977,8996336,"test","FKD","female","IFD_F-131-N.png","IFD_F-080-N.png","Diff","Diff","yes","פיזיקאית","HIGH",399.99599999998463
